title,price,old_price,product_url,rating,reviews,purchases,product_details
,,,https://www.amazon.com/Dell-S3222HN-32-inch-Curvature-Response/dp/B09DYVJS9Z/ref=sr_1_111?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-111&srs=16225007011,4.4 out of 5 stars,"6,988",8K+ bought in past month,"{'Brand': 'Dell', 'Screen Size': '32 Inches', 'Resolution': 'FHD 1080p', 'Aspect Ratio': '16:9', 'Screen Surface Description': 'Matte', 'Description': 'Dell 32 Curved FHD Monitor - S3222HN: An elegant 31.5-inch curved full HD monitor that completely immerses you in your entertainment with a 3000:1 contrast ratio and 99% sRGB coverage.'}"
,$15.67,,https://www.amazon.com/Amazon-Basics-128GB-Ultra-Flash/dp/B0B6148YKN/ref=sr_1_112?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-112&srs=16225007011,4.6 out of 5 stars,"19,748",10K+ bought in past month,"{'Brand': 'Amazon Basics', 'Memory Storage Capacity': '128 GB', 'Hardware Interface': 'USB', 'Special Feature': 'Lightweight', 'Read Speed': '130 Megabytes Per Second', 'Description': 'An Amazon Brand'}"
,$24.95,,https://www.amazon.com/Turtle-Gaming-Headset-PlayStation-Nintendo-Console/dp/B00YXO5U40/ref=sr_1_113?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-113&srs=16225007011,4.3 out of 5 stars,"101,914",10K+ bought in past month,"{'Brand': 'Turtle Beach', 'Color': 'Black / Green', 'Ear Placement': 'Over Ear', 'Form Factor': 'Over Ear', 'Noise Control': 'Sound Isolation', 'Description': 'Take gaming audio and comfort to the next level with the Turtle Beach Recon 50X officially licensed gaming headset for Xbox. The Recon 50X features a lightweight and comfortable design, with high-quality 40mm over-ear speakers that let you hear every crisp high and thundering low. Plus, for even more immersive audio, the Recon 50X supports spatial sound technologies like Windows Sonic, Dolby Atmos and DTS Headphone: X*. Quickly and easily adjust master volume and mic mute with convenient in-line controls. The Recon 50X also includes Turtle Beach’s renowned high-sensitivity mic, which can be removed when watching movies and listening to music. The versatile multiplatform connection makes it perfect for using with Xbox Series X, Xbox Series S & Xbox One, as well as with PS5, PS4 & PS4 Pro, Nintendo Switch, and PC & Mobile devices with 3.5mm connection.Lightweight & Comfortable Design:The Recon 50 features Turtle Beach’s latest lightweight and comfortable design and is perfect for those hours-long gaming sessions. The full-size ear-cushions are wrapped in synthetic leather, and fold flat when not in use.High-Quality 40mm Speakers:High-quality 40mm over-ear speakers deliver amazing sound and ensure you hear every crisp high and thundering low.Convenient In-line Controls:The convenient in-line controls place master volume and mic mute right at your fingertips.Crystal Clear Chat:Use Turtle Beach’s renowned high-sensitivity mic for in-game and online chat, and then remove it when watching movies or listening to music.Multiplatform Compatibility:Built to win on Xbox Series X|S & Xbox One, and works great with PS5 & PS4, Nintendo Switch, as well as PC & Mobile devices with 3.5mm Connection.'}"
,$9.99,$17.97,https://www.amazon.com/Charging-Charger-Compatible-Samsung-Braided/dp/B082Z1YYRK/ref=sr_1_114?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-114&srs=16225007011,4.5 out of 5 stars,"58,189",10K+ bought in past month,"{'Brand': 'SMALLElectric', 'Connector Type': 'Usb Type A,usb Type C', 'Cable Type': 'USB', 'Compatible Devices': 'samsung Galaxy Note 9/8, Samsung Galaxy S10+/S10/S9+/S9/S8+/S8 LG V30/V20/G7/G6/G5, Sony XZ, HTC 10 , iPhone 16/15/15 Plus/15 Pro/15 Pro Max, Smartphone/ Not compatible with iPhone models before iPhone 15/16See more', 'Special Feature': 'Data Transfer, High Speed, Fast Charging'}"
,$433.11,,https://www.amazon.com/i9-14900K-Desktop-Processor-Integrated-Graphics/dp/B0CGJDKLB8/ref=sr_1_115?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-115&srs=16225007011,4.3 out of 5 stars,"1,715",3K+ bought in past month,"{'Brand': 'Intel', 'CPU Manufacturer': 'Intel', 'CPU Model': 'Core i9', 'CPU Speed': '6 GHz', 'CPU Socket': 'LGA 1700', 'Description': 'Intel® Core™ i9-14900K desktop processor. Featuring Intel Thermal Velocity Boost, Intel® Turbo Boost Max Technology 3.0 Frequency, PCIe 5.0 & 4.0 support, DDR5 and DDR4 support, unlocked Intel® Core™ i9 desktop processors are optimized for enthusiast gamers and serious creators to help deliver high performance. Compatible with Intel® 700 Series and Intel® 600 Series (with potential BIOS update) chipset-based motherboards. 125W Processor Base Power.'}"
,$54.89,$57.99,https://www.amazon.com/UnionSine-Portable-External-Storage-Compatible/dp/B091FV14V9/ref=sr_1_116?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-116&srs=16225007011,4.5 out of 5 stars,"43,995",10K+ bought in past month,"{'Digital Storage Capacity': '1 TB', 'Hard Disk Interface': 'USB 3.0', 'Connectivity Technology': 'USB', 'Brand': 'UnionSine', 'Special Feature': 'portable hard drive, 3 Year Warranty', 'Hard Disk Form Factor': '2.5 Inches', 'Hard Disk Description': 'Mechanical Hard Disk', 'Compatible Devices': 'PS4, Laptop, Gaming Console, Xbox, Mac', 'Installation Type': 'External Hard Drive', 'Color': 'Black'}"
,,,https://www.amazon.com/HP-Black-Cartridge-N9J92AN-Photo/dp/B071YHCML6/ref=sr_1_117?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-117&srs=16225007011,4.7 out of 5 stars,"22,734",10K+ bought in past month,"{'Model Name': 'N9J92AN', 'Brand': 'HP', 'Ink Color': 'Black', 'Page Yield': '600', 'Compatible Devices': 'Printer', 'Special Feature': 'up to 2x more prints', 'Compatibility Options': 'OEM', 'Color': 'Black', 'Compatible Printer Models': 'Tango Printer, X', 'Manufacturer': 'HP', 'Description': 'Ensure your printing is right the first time and every time with Original HP Ink, which provides precision output so you can take pride in fade-resistant documents and brilliant images.'}"
,$41.99,$49.99,https://www.amazon.com/Single-Monitor-Mount-Articulating-Adjustable/dp/B07T3KCQ94/ref=sr_1_118?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-118&srs=16225007011,4.6 out of 5 stars,"13,383",10K+ bought in past month,"{'Mounting Type': 'C Clamp/ Grommet Mounting', 'Movement Type': 'Rotate, Swivel, Tilt, Articulating', 'Brand': 'HUANUO', 'Material': 'Alloy Steel', 'Maximum Compatible Size': '32 Inches', 'Color': 'Black', 'Minimum Compatible Size': '13 Inches', 'Compatible Devices': 'Monitor', 'Maximum Tilt Angle': '85 Degrees', 'Global Trade Identification Number': '00810174341058'}"
,$212.00,$249.99,https://www.amazon.com/HP-Students-Business-Quad-Core-Storage/dp/B0B2D77YB8/ref=sr_1_119?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-119&srs=16225007011,,"1,764",4K+ bought in past month,"{'Brand': 'HP', 'Model Name': 'HP Laptop', 'Screen Size': '14 Inches', 'Color': 'Snowflake White', 'Hard Disk Size': '64 GB', 'CPU Model': 'Celeron N', 'Ram Memory Installed Size': '8 GB', 'Operating System': 'Windows 11 Home', 'Graphics Card Description': 'Integrated', 'Graphics Coprocessor': 'Intel UHD Graphics 600', 'Description': 'Switching out of S mode in Windows 11Windows 11 in S mode is designed for security and performance, exclusively running apps from the Microsoft Store. If you want to install an app that isn\'t available in the Microsoft Store, you\'ll need to switch out of S mode1. On your PC running Windows 11 in S mode, open Settings > System > Activation.2. In the Switch to Windows 11 Pro section, select Go to the Store. (If you also see an ""Upgrade your edition of Windows"" section, be careful not to click the ""Go to the Store"" link that appears there.)3. On the Switch out of S mode (or similar) page that appears in the Microsoft Store, select the Get button. After you see a confirmation message on the page, you\'ll be able to install apps from outside of the Microsoft Store.HP 14 inch Laptop for Business and Student:Sleek design: Easily take this thin and light PC from room to room or on the roadDual array microphones: With two microphones and advanced noise reduction software, you\'ll always sound crystal clear when you video chat or recordDisplay: 14.0-inch diagonal, HD (1366 x 768), micro-edge, BrightViewProcessor: Intel Celeron N4120, 4 Cores & 4 ThreadsMemory: 8GB DDR4Storage: 64GB eMMC+128GB Micro SDGraphics: Intel UHD Graphics 600Operating System: Windows 11 Home in S modeHP Fast Charge: Go from 0 to 50% charge in approximately 45 minutesBattery Life: Up to 11 hours and 30 minutes (video playback); Up to 9 hours (wireless streaming)Webcam: HP True Vision 720p HD camera with integrated dual array digital microphonesConnectivity: 802.11a/b/g/n/ac (2x2)(19a) Wi-Fi and Bluetooth comboDimensions: 12.76 x 8.86 x 0.71 inchesWeight: 3.24 lbs'}"
,$121.89,,https://www.amazon.com/Original-HP-Black-Laserjet-Cartridge/dp/B09ZGJTD57/ref=sr_1_120?dib=eyJ2IjoiMSJ9.32w2hEyMJ2M_BbnGECR-mBTJf2mq4D3X1m48pi-HNNYdi0ChBDWBevBOF2Xk3KZE_hED2EAkfzK5MjzvuBGK5rNVu6c-8pWeStfnX7hBmZqDwzQIvPmcbmUlAm5Q80UgeaFKJDFYlScJXjyFBCOVJzd15whspfo6teYLEKlJKqqm91aCbVH6hD_ypU4ZsSjDwxyOIbYrOcGo7WC0e30C0oCetTRLw072WlyPoH3ltXgbbLRqUsQR351fUvgBva4p9uKrUDSYz9SrcJo13U_ryr7396xR-vGEFBhakus-RVI.cmwFjxp5C3qtfoYTFXjn8y3PZSAxrIM7HWA6hfhv4Kg&dib_tag=se&qid=1733842022&s=electronics&sr=1-120&srs=16225007011,4.7 out of 5 stars,279,6K+ bought in past month,"{'Brand': 'HP', 'Color': 'Black', 'Item Weight': '1 Kilograms', 'Included Components': '1 toner cartridge; Recycling guide', 'Compatible Devices': 'Printer', 'Description': 'HP 148A Black Laserjet Toner Cartridge | This Cartridge Works Laserjet Pro 4001, MFP 4101'}"
,,,,,,,{}
,,,,,,,{}
